"OrderNumber";"OrderDate";"CustomerTable_CustomerID";"OrderType";"Address_AddressID"
2454;"2017-09-12 00:00:00";44;"Sales";21
2455;"2017-02-14 00:00:00";7;"Sales";47
2456;"2017-06-19 00:00:00";90;"Sales";37
2457;"2017-05-12 00:00:00";29;"Sales";91
2458;"2017-01-04 00:00:00";83;"Sales";35
2459;"2017-09-21 00:00:00";75;"Sales";90
2460;"2017-05-25 00:00:00";37;"Sales";71
2461;"2017-05-21 00:00:00";26;"Sales";64
2462;"2017-12-04 00:00:00";7;"Sales";39
2463;"2017-03-19 00:00:00";80;"Sales";54
2464;"2017-10-13 00:00:00";2;"Sales";23
2465;"2017-03-16 00:00:00";24;"Sales";52
2466;"2017-11-22 00:00:00";93;"Sales";78
2467;"2017-03-18 00:00:00";10;"Sales";44
2468;"2017-12-07 00:00:00";78;"Sales";82
2469;"2017-02-10 00:00:00";89;"Sales";68
2470;"2017-02-26 00:00:00";23;"Sales";65
2471;"2017-07-05 00:00:00";9;"Sales";4
2472;"2017-05-11 00:00:00";43;"Sales";41
2473;"2017-11-26 00:00:00";4;"Sales";32
2474;"2017-01-09 00:00:00";37;"Sales";81
2475;"2017-09-02 00:00:00";82;"Sales";18
2476;"2017-04-25 00:00:00";90;"Sales";69
2477;"2017-09-26 00:00:00";53;"Sales";37
2478;"2017-05-22 00:00:00";50;"Sales";89
2479;"2017-01-02 00:00:00";58;"Sales";84
2480;"2017-12-20 00:00:00";28;"Sales";33
2481;"2017-03-02 00:00:00";97;"Sales";57
2482;"2017-02-17 00:00:00";44;"Sales";1
2483;"2017-04-11 00:00:00";4;"Sales";40
2484;"2017-12-16 00:00:00";69;"Sales";61
2485;"2017-06-14 00:00:00";71;"Sales";17
2486;"2017-12-08 00:00:00";52;"Sales";39
2487;"2017-08-26 00:00:00";78;"Sales";80
2488;"2017-04-02 00:00:00";93;"Sales";56
2489;"2017-08-08 00:00:00";85;"Sales";48
2490;"2017-01-17 00:00:00";95;"Sales";4
2491;"2017-01-04 00:00:00";97;"Sales";59
2492;"2017-07-10 00:00:00";68;"Sales";87
2493;"2017-05-21 00:00:00";48;"Sales";50
2494;"2017-03-22 00:00:00";67;"Sales";40
2495;"2017-12-11 00:00:00";20;"Sales";87
2496;"2017-11-18 00:00:00";5;"Sales";1
2497;"2017-07-08 00:00:00";39;"Sales";18
2498;"2017-04-06 00:00:00";70;"Sales";66
2499;"2017-05-16 00:00:00";35;"Sales";52
2500;"2017-01-05 00:00:00";7;"Sales";36
2501;"2017-02-03 00:00:00";51;"Sales";95
2502;"2017-04-05 00:00:00";83;"Sales";50
2503;"2017-12-08 00:00:00";95;"Sales";32
2504;"2017-03-15 00:00:00";72;"Sales";81
2505;"2017-11-03 00:00:00";47;"Sales";30
2506;"2017-02-23 00:00:00";91;"Sales";1
2507;"2017-09-03 00:00:00";32;"Sales";32
2508;"2017-11-18 00:00:00";22;"Sales";38
2509;"2017-09-04 00:00:00";48;"Sales";7
2510;"2017-05-17 00:00:00";8;"Sales";45
2511;"2017-01-17 00:00:00";67;"Sales";93
2512;"2017-10-12 00:00:00";52;"Sales";46
2513;"2017-12-19 00:00:00";63;"Sales";64
2514;"2017-03-10 00:00:00";46;"Sales";28
2515;"2017-01-08 00:00:00";68;"Sales";39
2516;"2017-09-19 00:00:00";65;"Sales";5
2517;"2017-04-03 00:00:00";74;"Sales";31
2518;"2017-03-13 00:00:00";17;"Sales";96
2519;"2017-10-20 00:00:00";3;"Sales";96
2520;"2017-05-20 00:00:00";23;"Sales";52
2521;"2017-07-22 00:00:00";92;"Sales";59
2522;"2017-02-08 00:00:00";64;"Sales";25
2523;"2017-11-02 00:00:00";34;"Sales";84
2524;"2017-06-03 00:00:00";53;"Sales";16
2525;"2017-12-14 00:00:00";41;"Sales";47
2526;"2017-08-19 00:00:00";38;"Sales";11
2527;"2017-04-21 00:00:00";16;"Sales";67
2528;"2017-05-15 00:00:00";34;"Sales";49
2529;"2017-03-22 00:00:00";58;"Sales";92
2530;"2017-09-17 00:00:00";42;"Sales";84
2531;"2017-08-03 00:00:00";34;"Sales";89
2532;"2017-08-04 00:00:00";49;"Sales";77
2533;"2017-05-04 00:00:00";99;"Sales";48
2534;"2017-09-25 00:00:00";36;"Sales";24
2535;"2017-04-03 00:00:00";55;"Sales";71
2536;"2017-08-07 00:00:00";41;"Sales";19
2537;"2017-02-08 00:00:00";9;"Sales";49
2538;"2017-07-25 00:00:00";3;"Sales";65
2539;"2017-07-20 00:00:00";15;"Sales";57
2540;"2017-12-22 00:00:00";9;"Sales";66
2541;"2017-07-15 00:00:00";94;"Sales";31
2542;"2017-07-07 00:00:00";12;"Sales";36
2543;"2017-01-07 00:00:00";47;"Sales";3
2544;"2017-09-25 00:00:00";74;"Sales";48
2545;"2017-02-11 00:00:00";10;"Sales";78
2546;"2017-03-05 00:00:00";99;"Sales";83
2547;"2017-12-17 00:00:00";10;"Sales";66
2548;"2017-12-14 00:00:00";22;"Sales";95
2549;"2017-08-15 00:00:00";5;"Sales";66
2550;"2017-06-25 00:00:00";13;"Sales";51
2551;"2017-09-12 00:00:00";33;"Sales";16
2552;"2017-09-06 00:00:00";79;"Sales";41
2553;"2017-06-26 00:00:00";62;"Sales";8
2554;"2017-03-16 00:00:00";26;"Sales";8
2555;"2017-08-23 00:00:00";10;"Sales";6
2556;"2017-06-11 00:00:00";77;"Sales";63
2557;"2017-11-12 00:00:00";51;"Sales";67
2558;"2017-01-09 00:00:00";21;"Sales";66
2559;"2017-02-04 00:00:00";83;"Sales";7
2560;"2017-07-17 00:00:00";56;"Sales";94
2561;"2017-02-19 00:00:00";20;"Sales";19
2562;"2017-12-04 00:00:00";85;"Sales";93
2563;"2017-03-24 00:00:00";84;"Sales";84
2564;"2017-01-12 00:00:00";86;"Sales";95
2565;"2017-12-09 00:00:00";97;"Sales";31
2566;"2017-02-15 00:00:00";45;"Sales";52
2567;"2017-01-21 00:00:00";87;"Sales";50
2568;"2017-12-10 00:00:00";54;"Sales";62
2569;"2017-03-03 00:00:00";97;"Sales";5
2570;"2017-05-12 00:00:00";16;"Sales";60
2571;"2017-01-19 00:00:00";1;"Sales";42
2572;"2017-03-16 00:00:00";41;"Sales";18
2573;"2017-03-16 00:00:00";43;"Sales";85
2574;"2017-12-17 00:00:00";48;"Sales";100
2575;"2017-04-12 00:00:00";59;"Sales";80
2576;"2017-04-10 00:00:00";17;"Sales";50
2577;"2017-01-10 00:00:00";29;"Sales";46
2578;"2017-03-26 00:00:00";37;"Sales";12
2579;"2017-02-09 00:00:00";32;"Sales";96
2580;"2017-11-17 00:00:00";39;"Sales";23
2581;"2017-08-20 00:00:00";27;"Sales";84
2582;"2017-11-03 00:00:00";54;"Sales";94
2583;"2017-03-25 00:00:00";74;"Sales";73
2584;"2017-01-17 00:00:00";5;"Sales";84
2585;"2017-11-15 00:00:00";52;"Sales";95
2586;"2017-08-26 00:00:00";14;"Sales";25
2587;"2017-06-04 00:00:00";15;"Sales";67
2588;"2017-01-25 00:00:00";1;"Sales";63
2589;"2017-04-17 00:00:00";46;"Sales";10
2590;"2017-11-17 00:00:00";94;"Sales";24
2591;"2017-06-07 00:00:00";32;"Sales";36
2592;"2017-11-11 00:00:00";56;"Sales";13
2593;"2017-04-20 00:00:00";80;"Sales";74
2594;"2017-04-25 00:00:00";26;"Sales";86
2595;"2017-06-08 00:00:00";81;"Sales";67
2596;"2017-09-02 00:00:00";77;"Sales";37
2597;"2017-02-05 00:00:00";76;"Sales";70
2598;"2017-11-22 00:00:00";53;"Sales";100
2599;"2017-05-09 00:00:00";13;"Sales";23
2600;"2017-08-06 00:00:00";97;"Sales";100
2601;"2017-06-23 00:00:00";77;"Sales";69
2602;"2017-08-09 00:00:00";91;"Sales";53
2603;"2017-05-09 00:00:00";77;"Sales";57
2604;"2017-12-17 00:00:00";11;"Sales";29
2605;"2017-06-19 00:00:00";57;"Sales";90
2606;"2017-09-11 00:00:00";30;"Sales";57
2607;"2017-06-13 00:00:00";97;"Sales";13
2608;"2017-05-13 00:00:00";87;"Sales";35
2609;"2017-09-14 00:00:00";44;"Sales";53
2610;"2017-11-06 00:00:00";42;"Sales";39
2611;"2017-04-21 00:00:00";39;"Sales";42
2612;"2017-09-09 00:00:00";54;"Sales";10
2613;"2017-06-26 00:00:00";100;"Sales";66
2614;"2017-04-24 00:00:00";88;"Sales";32
2615;"2017-05-19 00:00:00";88;"Sales";13
2616;"2017-12-06 00:00:00";36;"Sales";83
2617;"2017-06-10 00:00:00";66;"Sales";16
2618;"2017-11-11 00:00:00";31;"Sales";16
2619;"2017-06-16 00:00:00";71;"Sales";44
2620;"2017-08-05 00:00:00";6;"Sales";94
2621;"2017-12-20 00:00:00";58;"Sales";16
2622;"2017-09-02 00:00:00";11;"Sales";42
2623;"2017-09-17 00:00:00";87;"Sales";98
2624;"2017-09-17 00:00:00";34;"Sales";28
2625;"2017-12-14 00:00:00";22;"Sales";87
2626;"2017-03-06 00:00:00";26;"Sales";73
2627;"2017-12-15 00:00:00";95;"Sales";56
2628;"2017-06-09 00:00:00";99;"Sales";11
2629;"2017-03-03 00:00:00";24;"Sales";7
2630;"2017-04-13 00:00:00";56;"Sales";16
2631;"2017-01-21 00:00:00";84;"Sales";75
2632;"2017-02-09 00:00:00";26;"Sales";77
2633;"2017-03-10 00:00:00";63;"Sales";90
2634;"2017-04-13 00:00:00";81;"Sales";64
2635;"2017-01-22 00:00:00";37;"Sales";9
2636;"2017-02-16 00:00:00";25;"Sales";41
2637;"2017-10-22 00:00:00";30;"Sales";52
2638;"2017-01-23 00:00:00";48;"Sales";44
2639;"2017-05-19 00:00:00";97;"Sales";14
2640;"2017-04-03 00:00:00";40;"Sales";73
2641;"2017-04-03 00:00:00";15;"Sales";48
2642;"2017-07-23 00:00:00";52;"Sales";65
2643;"2017-04-04 00:00:00";86;"Sales";42
2644;"2017-05-05 00:00:00";54;"Sales";21
2645;"2017-02-04 00:00:00";53;"Sales";19
2646;"2017-08-09 00:00:00";8;"Sales";20
2647;"2017-12-02 00:00:00";18;"Sales";96
2648;"2017-12-11 00:00:00";8;"Sales";24
2649;"2017-04-22 00:00:00";70;"Sales";27
2650;"2017-04-22 00:00:00";75;"Sales";95
2651;"2017-07-13 00:00:00";96;"Sales";1
2652;"2017-04-17 00:00:00";21;"Sales";31
2653;"2017-01-21 00:00:00";1;"Sales";34
2654;"2017-08-11 00:00:00";56;"Sales";65
2655;"2017-07-02 00:00:00";79;"Sales";74
2656;"2017-02-20 00:00:00";47;"Sales";56
2657;"2017-08-06 00:00:00";90;"Sales";11
2658;"2017-11-11 00:00:00";96;"Sales";58
2659;"2017-02-26 00:00:00";98;"Sales";18
2660;"2017-07-25 00:00:00";82;"Sales";41
2661;"2017-11-22 00:00:00";8;"Sales";73
2662;"2017-05-20 00:00:00";29;"Sales";49
2663;"2017-02-25 00:00:00";70;"Sales";75
2664;"2017-01-03 00:00:00";17;"Sales";24
2665;"2017-10-12 00:00:00";63;"Sales";78
2666;"2017-09-02 00:00:00";1;"Sales";5
2667;"2017-03-20 00:00:00";48;"Sales";80
2668;"2017-03-20 00:00:00";95;"Sales";36
2669;"2017-02-04 00:00:00";77;"Sales";99
2670;"2017-07-04 00:00:00";7;"Sales";37
2671;"2017-05-14 00:00:00";63;"Sales";79
2672;"2017-10-26 00:00:00";4;"Sales";13
2673;"2017-02-03 00:00:00";82;"Sales";21
2674;"2017-05-21 00:00:00";59;"Sales";52
2675;"2017-07-18 00:00:00";66;"Sales";53
2676;"2017-07-02 00:00:00";16;"Sales";15
2677;"2017-06-03 00:00:00";65;"Sales";58
2678;"2017-12-02 00:00:00";87;"Sales";5
2679;"2017-10-22 00:00:00";17;"Sales";48
2680;"2017-06-12 00:00:00";21;"Sales";76
2681;"2017-03-14 00:00:00";83;"Sales";47
2682;"2017-03-24 00:00:00";12;"Sales";63
2683;"2017-01-19 00:00:00";50;"Sales";41
2684;"2017-11-10 00:00:00";49;"Sales";61
2685;"2017-11-16 00:00:00";41;"Sales";13
2686;"2017-02-12 00:00:00";55;"Sales";45
2687;"2017-07-22 00:00:00";30;"Sales";94
2688;"2017-11-07 00:00:00";57;"Sales";27
2689;"2017-07-26 00:00:00";26;"Sales";42
2690;"2017-08-23 00:00:00";4;"Sales";87
2691;"2017-09-19 00:00:00";39;"Sales";85
2692;"2017-12-26 00:00:00";9;"Sales";28
2693;"2017-10-17 00:00:00";94;"Sales";37
2694;"2017-11-22 00:00:00";89;"Sales";83
2695;"2017-04-19 00:00:00";69;"Sales";12
2696;"2017-07-09 00:00:00";3;"Sales";98
2697;"2017-09-20 00:00:00";19;"Sales";40
2698;"2017-04-18 00:00:00";12;"Sales";98
2699;"2017-06-05 00:00:00";55;"Sales";100
2700;"2017-03-21 00:00:00";92;"Sales";46
2701;"2017-01-19 00:00:00";51;"Sales";80
2702;"2017-08-14 00:00:00";24;"Sales";73
2703;"2017-07-18 00:00:00";21;"Sales";57
2704;"2017-11-24 00:00:00";16;"Sales";90
2705;"2017-04-20 00:00:00";6;"Sales";84
2706;"2017-10-07 00:00:00";44;"Sales";98
2707;"2017-11-26 00:00:00";59;"Sales";40
2708;"2017-04-03 00:00:00";37;"Sales";19
2709;"2017-04-17 00:00:00";71;"Sales";30
2710;"2017-07-21 00:00:00";40;"Sales";94
2711;"2017-06-21 00:00:00";22;"Sales";40
2712;"2017-05-13 00:00:00";80;"Sales";8
2713;"2017-11-12 00:00:00";18;"Sales";84
2714;"2017-01-19 00:00:00";4;"Sales";91
2715;"2017-11-10 00:00:00";74;"Sales";61
2716;"2017-06-02 00:00:00";31;"Sales";22
2717;"2017-11-20 00:00:00";99;"Sales";54
2718;"2017-12-04 00:00:00";81;"Sales";99
2719;"2017-12-04 00:00:00";86;"Sales";79
2720;"2017-12-08 00:00:00";61;"Sales";71
2721;"2017-07-19 00:00:00";47;"Sales";9
2722;"2017-04-10 00:00:00";10;"Sales";76
2723;"2017-02-10 00:00:00";53;"Sales";58
2724;"2017-10-05 00:00:00";67;"Sales";91
2725;"2017-10-24 00:00:00";21;"Sales";26
2726;"2017-10-09 00:00:00";38;"Sales";56
2727;"2017-03-08 00:00:00";98;"Sales";79
2728;"2017-03-08 00:00:00";12;"Sales";34
2729;"2017-05-23 00:00:00";67;"Sales";90
2730;"2017-05-23 00:00:00";20;"Sales";20
2731;"2017-09-09 00:00:00";44;"Sales";77
2732;"2017-06-24 00:00:00";65;"Sales";79
2733;"2017-06-19 00:00:00";56;"Sales";75
2734;"2017-12-06 00:00:00";28;"Sales";98
2735;"2017-10-10 00:00:00";17;"Sales";95
2736;"2017-08-13 00:00:00";69;"Sales";50
2737;"2017-06-23 00:00:00";33;"Sales";75
2738;"2017-06-25 00:00:00";2;"Sales";22
2739;"2017-04-19 00:00:00";97;"Sales";38
2740;"2017-10-19 00:00:00";44;"Sales";39
2741;"2017-07-11 00:00:00";1;"Sales";44
2742;"2017-02-12 00:00:00";72;"Sales";36
2743;"2017-12-10 00:00:00";35;"Sales";92
2744;"2017-12-14 00:00:00";16;"Sales";40
2745;"2017-04-15 00:00:00";66;"Sales";51
2746;"2017-11-11 00:00:00";54;"Sales";69
2747;"2017-04-24 00:00:00";22;"Sales";83
2748;"2017-03-06 00:00:00";77;"Sales";10
2749;"2017-07-09 00:00:00";95;"Sales";69
2750;"2017-06-10 00:00:00";71;"Sales";45
2751;"2017-07-10 00:00:00";55;"Sales";64
2752;"2017-11-13 00:00:00";8;"Sales";86
2753;"2017-06-17 00:00:00";82;"Sales";9
2754;"2017-02-19 00:00:00";50;"Sales";37
2755;"2017-03-21 00:00:00";86;"Sales";20
2756;"2017-11-11 00:00:00";18;"Sales";79
2757;"2017-07-22 00:00:00";47;"Sales";7
2758;"2017-03-24 00:00:00";74;"Sales";21
2759;"2017-09-14 00:00:00";37;"Sales";48
2760;"2017-07-16 00:00:00";97;"Sales";53
2761;"2017-06-13 00:00:00";24;"Sales";44
2762;"2017-03-12 00:00:00";99;"Sales";54
2763;"2017-06-19 00:00:00";24;"Sales";100
2764;"2017-03-16 00:00:00";18;"Sales";33
2765;"2017-03-15 00:00:00";19;"Sales";55
2766;"2017-01-11 00:00:00";13;"Sales";65
2767;"2017-04-23 00:00:00";72;"Sales";94
2768;"2017-04-06 00:00:00";9;"Sales";27
2769;"2017-02-04 00:00:00";33;"Sales";46
2770;"2017-04-04 00:00:00";27;"Sales";11
2771;"2017-07-22 00:00:00";67;"Sales";57
2772;"2017-10-10 00:00:00";100;"Sales";13
2773;"2017-05-17 00:00:00";17;"Sales";83
2774;"2017-10-17 00:00:00";78;"Sales";39
2775;"2017-07-18 00:00:00";6;"Sales";77
2776;"2017-06-23 00:00:00";48;"Sales";86
2777;"2017-07-26 00:00:00";40;"Sales";31
2778;"2017-03-16 00:00:00";95;"Sales";90
2779;"2017-09-12 00:00:00";79;"Sales";24
2780;"2017-07-03 00:00:00";87;"Sales";97
2781;"2017-03-14 00:00:00";82;"Sales";26
2782;"2017-11-18 00:00:00";52;"Sales";49
2783;"2017-09-18 00:00:00";72;"Sales";89
2784;"2017-11-05 00:00:00";60;"Sales";61
2785;"2017-10-13 00:00:00";69;"Sales";62
2786;"2017-02-14 00:00:00";58;"Sales";82
2787;"2017-11-24 00:00:00";51;"Sales";17
2788;"2017-01-20 00:00:00";2;"Sales";5
2789;"2017-12-16 00:00:00";20;"Sales";70
2790;"2017-08-14 00:00:00";13;"Sales";80
2791;"2017-04-09 00:00:00";71;"Sales";1
2792;"2017-02-20 00:00:00";1;"Sales";88
2793;"2017-06-05 00:00:00";76;"Sales";45
2794;"2017-12-11 00:00:00";20;"Sales";98
2795;"2017-01-07 00:00:00";60;"Sales";85
2796;"2017-07-12 00:00:00";23;"Sales";76
2797;"2017-07-05 00:00:00";95;"Sales";53
2798;"2017-12-24 00:00:00";52;"Sales";67
2799;"2017-10-13 00:00:00";77;"Sales";12
2800;"2017-01-03 00:00:00";39;"Sales";50
2801;"2017-08-04 00:00:00";62;"Sales";15
2802;"2017-12-11 00:00:00";21;"Sales";51
2803;"2017-02-26 00:00:00";23;"Sales";97
2804;"2017-11-11 00:00:00";20;"Sales";5
2805;"2017-02-09 00:00:00";99;"Sales";61
2806;"2017-09-10 00:00:00";21;"Sales";43
2807;"2017-09-04 00:00:00";83;"Sales";67
2808;"2017-12-12 00:00:00";51;"Sales";40
2809;"2017-10-09 00:00:00";100;"Sales";98
2810;"2017-09-15 00:00:00";39;"Sales";23
2811;"2017-06-18 00:00:00";36;"Sales";31
2812;"2017-08-15 00:00:00";79;"Sales";5
2813;"2017-05-22 00:00:00";36;"Sales";40
2814;"2017-12-06 00:00:00";43;"Sales";22
2815;"2017-12-21 00:00:00";27;"Sales";55
2816;"2017-11-25 00:00:00";26;"Sales";32
2817;"2017-02-17 00:00:00";30;"Sales";81
2818;"2017-03-14 00:00:00";78;"Sales";5
2819;"2017-01-23 00:00:00";29;"Sales";19
2820;"2017-10-10 00:00:00";44;"Sales";92
2821;"2017-12-10 00:00:00";38;"Sales";60
2822;"2017-12-04 00:00:00";43;"Sales";10
2823;"2017-09-24 00:00:00";51;"Sales";3
2824;"2017-08-04 00:00:00";92;"Sales";82
2825;"2017-07-04 00:00:00";85;"Sales";20
2826;"2017-08-22 00:00:00";60;"Sales";47
2827;"2017-03-21 00:00:00";4;"Sales";26
2828;"2017-10-23 00:00:00";87;"Sales";8
2829;"2017-01-14 00:00:00";85;"Sales";99
2830;"2017-09-09 00:00:00";43;"Sales";12
2831;"2017-06-21 00:00:00";9;"Sales";77
2832;"2017-11-24 00:00:00";19;"Sales";11
2833;"2017-12-21 00:00:00";40;"Sales";15
2834;"2017-10-02 00:00:00";76;"Sales";48
2835;"2017-01-07 00:00:00";4;"Sales";44
2836;"2017-01-05 00:00:00";100;"Sales";50
2837;"2017-08-11 00:00:00";53;"Sales";56
2838;"2017-09-26 00:00:00";44;"Sales";17
2839;"2017-08-09 00:00:00";62;"Sales";11
2840;"2017-03-16 00:00:00";3;"Sales";50
2841;"2017-11-11 00:00:00";63;"Sales";56
2842;"2017-05-18 00:00:00";6;"Sales";82
2843;"2017-04-04 00:00:00";40;"Sales";82
2844;"2017-10-23 00:00:00";91;"Sales";62
2845;"2017-09-10 00:00:00";37;"Sales";80
2846;"2017-12-23 00:00:00";41;"Sales";99
2847;"2017-08-17 00:00:00";98;"Sales";41
2848;"2017-06-19 00:00:00";35;"Sales";87
2849;"2017-07-04 00:00:00";38;"Sales";87
2850;"2017-07-20 00:00:00";71;"Sales";12
2851;"2017-06-12 00:00:00";18;"Sales";69
2852;"2017-02-15 00:00:00";78;"Sales";72
2853;"2017-03-02 00:00:00";14;"Sales";83
2854;"2017-07-16 00:00:00";82;"Sales";89
2855;"2017-03-20 00:00:00";31;"Sales";43
2856;"2017-11-24 00:00:00";69;"Sales";97
2857;"2017-11-20 00:00:00";51;"Sales";20
2858;"2017-11-02 00:00:00";83;"Sales";87
2859;"2017-06-23 00:00:00";37;"Sales";6
2860;"2017-05-05 00:00:00";47;"Sales";73
2861;"2017-11-23 00:00:00";93;"Sales";92
2862;"2017-08-10 00:00:00";63;"Sales";73
2863;"2017-05-08 00:00:00";14;"Sales";70
2864;"2017-04-15 00:00:00";55;"Sales";64
2865;"2017-05-21 00:00:00";68;"Sales";3
2866;"2017-11-21 00:00:00";22;"Sales";5
2867;"2017-02-23 00:00:00";3;"Sales";40
2868;"2017-08-06 00:00:00";42;"Sales";76
2869;"2017-03-15 00:00:00";74;"Sales";54
2870;"2017-04-09 00:00:00";30;"Sales";3
2871;"2017-03-22 00:00:00";2;"Sales";77
2872;"2017-02-22 00:00:00";73;"Sales";78
2873;"2017-06-13 00:00:00";43;"Sales";50
2874;"2017-08-11 00:00:00";67;"Sales";40
2875;"2017-12-06 00:00:00";75;"Sales";59
2876;"2017-01-04 00:00:00";31;"Sales";22
2877;"2017-08-20 00:00:00";78;"Sales";2
2878;"2017-01-05 00:00:00";8;"Sales";9
2879;"2017-10-16 00:00:00";19;"Sales";51
2880;"2017-02-24 00:00:00";58;"Sales";7
2881;"2017-06-22 00:00:00";41;"Sales";66
2882;"2017-05-06 00:00:00";55;"Sales";57
2883;"2017-10-07 00:00:00";11;"Sales";56
2884;"2017-01-17 00:00:00";65;"Sales";43
2885;"2017-01-19 00:00:00";43;"Sales";35
2886;"2017-02-07 00:00:00";55;"Sales";100
2887;"2017-04-15 00:00:00";67;"Sales";25
2888;"2017-06-18 00:00:00";54;"Sales";71
2889;"2017-01-13 00:00:00";29;"Sales";17
2890;"2017-09-15 00:00:00";50;"Sales";96
2891;"2017-08-11 00:00:00";50;"Sales";60
2892;"2017-03-06 00:00:00";69;"Sales";5
2893;"2017-12-18 00:00:00";49;"Sales";93
2894;"2017-12-08 00:00:00";82;"Sales";23
2895;"2017-06-14 00:00:00";62;"Sales";74
2896;"2017-09-10 00:00:00";27;"Sales";24
2897;"2017-03-21 00:00:00";99;"Sales";62
2898;"2017-05-14 00:00:00";11;"Sales";97
2899;"2017-09-24 00:00:00";60;"Sales";60
2900;"2017-02-16 00:00:00";95;"Sales";5
2901;"2017-01-09 00:00:00";24;"Sales";43
2902;"2017-10-16 00:00:00";94;"Sales";51
2903;"2017-09-20 00:00:00";39;"Sales";75
2904;"2017-11-16 00:00:00";3;"Sales";27
2905;"2017-02-06 00:00:00";25;"Sales";86
2906;"2017-11-23 00:00:00";54;"Sales";16
2907;"2017-06-25 00:00:00";26;"Sales";90
2908;"2017-07-13 00:00:00";3;"Sales";32
2909;"2017-01-22 00:00:00";93;"Sales";26
2910;"2017-04-26 00:00:00";78;"Sales";6
2911;"2017-04-08 00:00:00";43;"Sales";49
2912;"2017-08-07 00:00:00";84;"Sales";93
2913;"2017-07-19 00:00:00";77;"Sales";42
2914;"2017-09-04 00:00:00";25;"Sales";28
2915;"2017-12-06 00:00:00";73;"Sales";8
2916;"2017-07-10 00:00:00";16;"Sales";87
2917;"2017-12-02 00:00:00";42;"Sales";57
2918;"2017-11-02 00:00:00";35;"Sales";20
2919;"2017-04-03 00:00:00";21;"Sales";34
2920;"2017-08-22 00:00:00";13;"Sales";20
2921;"2017-12-09 00:00:00";14;"Sales";39
2922;"2017-04-12 00:00:00";79;"Sales";57
2923;"2017-07-09 00:00:00";52;"Sales";48
2924;"2017-09-14 00:00:00";66;"Sales";17
2925;"2017-06-07 00:00:00";99;"Sales";76
2926;"2017-02-13 00:00:00";33;"Sales";68
2927;"2017-11-20 00:00:00";20;"Sales";24
2928;"2017-09-25 00:00:00";53;"Sales";2
2929;"2017-08-15 00:00:00";47;"Sales";44
2930;"2017-09-07 00:00:00";27;"Sales";78
2931;"2017-05-11 00:00:00";17;"Sales";98
2932;"2017-10-07 00:00:00";3;"Sales";95
2933;"2017-07-25 00:00:00";67;"Sales";46
2934;"2017-11-15 00:00:00";69;"Sales";5
2935;"2017-06-03 00:00:00";21;"Sales";26
2936;"2017-06-12 00:00:00";74;"Sales";42
2937;"2017-03-04 00:00:00";95;"Sales";96
2938;"2017-12-12 00:00:00";79;"Sales";6
2939;"2017-09-07 00:00:00";53;"Sales";66
2940;"2017-03-04 00:00:00";33;"Sales";12
2941;"2017-01-13 00:00:00";1;"Sales";53
2942;"2017-12-08 00:00:00";99;"Sales";76
2943;"2017-10-24 00:00:00";9;"Sales";86
2944;"2017-01-05 00:00:00";90;"Sales";34
2945;"2017-03-17 00:00:00";16;"Sales";71
2946;"2017-06-14 00:00:00";66;"Sales";18
2947;"2017-01-10 00:00:00";73;"Sales";11
2948;"2017-04-19 00:00:00";47;"Sales";38
2949;"2017-04-25 00:00:00";77;"Sales";73
2950;"2017-12-11 00:00:00";91;"Sales";96
2951;"2017-03-05 00:00:00";58;"Sales";99
2952;"2017-03-25 00:00:00";77;"Sales";88
2953;"2017-05-05 00:00:00";82;"Sales";87
2954;"2017-05-16 00:00:00";59;"Sales";43
2955;"2017-05-11 00:00:00";53;"Sales";9
2956;"2017-08-15 00:00:00";36;"Sales";98
2957;"2017-06-19 00:00:00";19;"Sales";66
2958;"2017-03-24 00:00:00";80;"Sales";37
2959;"2017-03-12 00:00:00";19;"Sales";47
2960;"2017-04-18 00:00:00";12;"Sales";52
2961;"2017-01-05 00:00:00";55;"Sales";23
2962;"2017-01-03 00:00:00";19;"Sales";61
2963;"2017-12-25 00:00:00";78;"Sales";11
2964;"2017-11-02 00:00:00";76;"Sales";56
2965;"2017-11-02 00:00:00";12;"Sales";9
2966;"2017-12-25 00:00:00";13;"Sales";47
2967;"2017-06-19 00:00:00";45;"Sales";41
2968;"2017-03-23 00:00:00";43;"Sales";93
2969;"2017-05-17 00:00:00";69;"Sales";21
2970;"2017-07-25 00:00:00";18;"Sales";89
2971;"2017-05-04 00:00:00";78;"Sales";67
2972;"2017-08-24 00:00:00";7;"Sales";11
2973;"2017-09-25 00:00:00";86;"Sales";8
2974;"2017-06-26 00:00:00";95;"Sales";47
2975;"2017-10-11 00:00:00";43;"Sales";34
2976;"2017-12-20 00:00:00";9;"Sales";51
2977;"2017-12-06 00:00:00";1;"Sales";51
2978;"2017-01-13 00:00:00";57;"Sales";31
2979;"2017-04-06 00:00:00";1;"Sales";68
2980;"2017-11-21 00:00:00";69;"Sales";16
2981;"2017-09-17 00:00:00";77;"Sales";40
2982;"2017-01-18 00:00:00";94;"Sales";15
2983;"2017-10-19 00:00:00";99;"Sales";4
2984;"2017-03-10 00:00:00";48;"Sales";74
2985;"2017-02-07 00:00:00";48;"Sales";45
2986;"2017-02-21 00:00:00";61;"Sales";76
2987;"2017-10-23 00:00:00";58;"Sales";42
2988;"2017-11-09 00:00:00";61;"Sales";40
2989;"2017-02-02 00:00:00";23;"Sales";4
