"OrderLineNumber";"OrderHeader_OrderNumber";"Quantity";"PricePerQty";"Item_ItemNumber"
4361;1462;5;"395";70
4362;1462;6;"342";29
4363;1463;7;"392";43
4364;1463;3;"366";25
4365;1463;3;"375";47
4366;1464;10;"379";54
4367;1465;7;"396";47
4368;1465;8;"340";3
4369;1465;1;"445";9
4370;1465;2;"314";26
4371;1465;10;"215";95
4372;1466;5;"485";91
4373;1466;7;"285";28
4374;1466;9;"353";87
4375;1466;6;"354";14
4376;1467;2;"255";2
4377;1467;4;"329";33
4378;1467;3;"460";34
4379;1467;2;"336";99
4380;1467;1;"299";71
4381;1468;4;"455";44
4382;1468;6;"367";7
4383;1468;10;"489";66
4384;1469;10;"447";77
4385;1469;1;"485";41
4386;1469;6;"473";45
4387;1469;10;"317";59
4388;1470;9;"437";52
4389;1470;4;"439";66
4390;1470;5;"337";39
4391;1470;7;"453";83
4392;1470;1;"488";56
4393;1471;7;"264";87
4394;1472;7;"391";34
4395;1472;10;"482";18
4396;1472;5;"346";52
4397;1472;2;"316";71
4398;1472;5;"358";31
4399;1473;8;"474";83
4400;1474;5;"286";4
4401;1475;7;"464";16
4402;1475;6;"401";21
4403;1476;1;"299";30
4404;1476;5;"204";39
4405;1476;8;"292";81
4406;1477;4;"483";75
4407;1477;2;"313";20
4408;1478;6;"475";33
4409;1479;4;"442";44
4410;1479;8;"214";83
4411;1479;4;"382";45
4412;1480;4;"218";100
4413;1480;4;"325";80
4414;1480;3;"420";7
4415;1481;3;"392";68
4416;1481;3;"224";39
4417;1482;6;"341";49
4418;1482;5;"230";93
4419;1482;5;"244";19
4420;1482;2;"378";44
4421;1482;3;"418";61
4422;1483;2;"270";96
4423;1483;9;"324";31
4424;1483;8;"399";3
4425;1483;7;"327";80
4426;1483;1;"335";79
4427;1484;7;"368";82
4428;1484;8;"270";26
4429;1484;7;"220";80
4430;1484;3;"330";84
4431;1485;5;"434";56
4432;1485;1;"456";81
4433;1485;6;"248";66
4434;1485;9;"258";98
4435;1485;1;"411";55
4436;1486;5;"439";47
4437;1486;8;"361";22
4438;1486;2;"495";26
4439;1486;10;"354";48
4440;1486;3;"282";53
4441;1487;7;"312";34
4442;1487;4;"373";72
4443;1488;5;"340";4
4444;1488;6;"429";99
4445;1488;1;"229";52
4446;1489;8;"389";99
4447;1489;2;"475";85
4448;1489;2;"341";85
4449;1489;5;"413";55
4450;1489;1;"415";4
4451;1490;9;"469";29
4452;1490;2;"477";73
4453;1490;5;"312";92
4454;1490;4;"209";30
4455;1490;5;"428";39
4456;1491;7;"304";28
4457;1491;6;"341";13
4458;1491;6;"290";92
4459;1491;3;"213";73
4460;1492;9;"268";45
4461;1492;1;"489";12
4462;1492;3;"499";19
4463;1492;6;"213";62
4464;1493;10;"205";78
4465;1493;2;"409";54
4466;1494;6;"203";37
4467;1494;6;"241";96
4468;1494;1;"500";57
4469;1495;8;"354";57
4470;1495;3;"206";3
4471;1495;4;"298";2
4472;1496;9;"390";77
4473;1496;9;"439";30
4474;1497;2;"292";15
4475;1497;6;"380";25
4476;1498;1;"316";77
4477;1498;1;"207";52
4478;1498;3;"273";94
4479;1498;7;"309";11
4480;1498;2;"498";7
4481;1499;10;"274";26
4482;1499;8;"258";32
4483;1499;5;"275";9
4484;1499;3;"310";39
4485;1500;1;"419";42
4486;1500;9;"278";22
4487;1500;4;"455";68
4488;1501;10;"210";14
4489;1501;7;"382";70
4490;1501;4;"266";48
4491;1501;1;"208";83
4492;1501;8;"239";28
4493;1502;4;"366";49
4494;1502;10;"330";15
4495;1502;6;"218";91
4496;1502;1;"478";18
4497;1503;7;"218";79
4498;1503;1;"396";55
4499;1503;7;"317";26
4500;1503;10;"309";31
4501;1504;4;"424";94
4502;1504;10;"350";23
4503;1504;8;"406";51
4504;1505;5;"314";84
4505;1505;3;"366";25
4506;1506;5;"366";99
4507;1506;8;"387";62
4508;1507;8;"482";38
4509;1507;4;"207";24
4510;1507;2;"202";34
4511;1507;6;"202";61
4512;1508;9;"236";59
4513;1508;9;"457";11
4514;1508;1;"318";62
4515;1509;8;"335";42
4516;1510;4;"281";94
4517;1510;7;"277";9
4518;1510;10;"210";43
4519;1511;9;"388";83
4520;1512;7;"231";45
4521;1513;3;"465";72
4522;1513;10;"426";49
4523;1513;2;"263";87
4524;1513;10;"259";40
4525;1513;3;"422";5
4526;1514;2;"242";91
4527;1514;8;"245";49
4528;1514;3;"314";15
4529;1514;2;"353";59
4530;1515;4;"363";85
4531;1516;2;"202";99
4532;1516;4;"432";55
4533;1516;1;"291";17
4534;1516;5;"237";55
4535;1517;7;"228";80
4536;1517;2;"205";53
4537;1517;8;"243";22
4538;1517;3;"203";89
4539;1518;4;"450";73
4540;1518;7;"388";97
4541;1518;9;"355";99
4542;1518;10;"269";49
4543;1518;7;"310";54
4544;1519;1;"245";3
4545;1519;6;"336";32
4546;1519;6;"394";72
4547;1520;2;"327";79
4548;1520;8;"454";87
4549;1520;6;"277";66
4550;1521;1;"234";77
4551;1521;6;"261";30
4552;1522;3;"498";80
4553;1523;5;"391";24
4554;1524;9;"441";82
4555;1524;8;"327";17
4556;1524;4;"441";56
4557;1524;7;"262";92
4558;1525;4;"287";9
4559;1525;9;"351";6
4560;1525;8;"314";6
4561;1526;3;"456";6
4562;1527;2;"451";30
4563;1527;9;"307";12
4564;1527;7;"376";19
4565;1528;10;"479";1
4566;1529;2;"472";14
4567;1529;6;"313";83
4568;1530;8;"232";28
4569;1531;8;"360";5
4570;1531;6;"312";77
4571;1531;4;"375";6
4572;1531;5;"485";13
4573;1532;6;"308";36
4574;1532;7;"283";4
4575;1533;4;"327";33
4576;1533;5;"294";70
4577;1533;9;"417";41
4578;1533;5;"355";78
4579;1533;3;"206";77
4580;1534;4;"478";4
4581;1534;6;"209";3
4582;1534;5;"499";13
4583;1534;6;"242";66
4584;1534;2;"389";29
4585;1535;7;"208";84
4586;1536;2;"442";39
4587;1536;5;"362";2
4588;1537;3;"202";92
4589;1537;10;"241";93
4590;1537;5;"485";81
4591;1537;2;"357";98
4592;1537;10;"429";66
4593;1538;7;"321";47
4594;1538;9;"230";63
4595;1538;6;"356";22
4596;1538;4;"368";90
4597;1538;7;"411";100
4598;1539;3;"467";25
4599;1539;3;"408";35
4600;1539;1;"358";7
4601;1539;1;"419";64
4602;1540;3;"425";82
4603;1540;2;"451";20
4604;1540;4;"209";70
4605;1541;6;"428";1
4606;1541;4;"254";49
4607;1541;3;"432";49
4608;1541;1;"231";80
4609;1542;8;"218";65
4610;1542;1;"486";87
4611;1542;3;"484";79
4612;1543;9;"387";82
4613;1543;7;"382";20
4614;1543;6;"254";87
4615;1544;2;"468";31
4616;1544;2;"406";89
4617;1544;8;"339";62
4618;1545;8;"389";10
4619;1546;3;"500";62
4620;1546;6;"355";19
4621;1546;1;"282";38
4622;1547;4;"368";63
4623;1547;6;"409";84
4624;1547;8;"273";92
4625;1547;1;"359";52
4626;1548;7;"381";84
4627;1548;10;"336";100
4628;1548;4;"331";30
4629;1549;10;"367";70
4630;1549;7;"260";19
4631;1550;6;"487";9
4632;1550;1;"337";40
4633;1551;7;"378";71
4634;1552;1;"222";53
4635;1552;5;"236";5
4636;1552;3;"214";88
4637;1553;2;"388";91
4638;1554;4;"330";100
4639;1555;7;"415";40
4640;1555;8;"247";66
4641;1555;6;"498";45
4642;1556;7;"305";67
4643;1556;6;"438";21
4644;1557;1;"313";69
4645;1557;7;"480";11
4646;1557;2;"390";91
4647;1557;5;"303";78
4648;1558;5;"465";9
4649;1558;5;"419";80
4650;1558;8;"325";80
4651;1558;6;"252";89
4652;1559;6;"478";67
4653;1559;5;"302";22
4654;1559;6;"319";65
4655;1560;9;"400";53
4656;1560;8;"392";11
4657;1561;5;"297";36
4658;1562;1;"288";42
4659;1562;8;"296";39
4660;1563;8;"443";100
4661;1563;8;"317";34
4662;1563;8;"404";4
4663;1564;7;"450";69
4664;1564;3;"397";84
4665;1564;4;"320";14
4666;1564;8;"331";59
4667;1565;10;"361";76
4668;1565;6;"332";24
4669;1565;2;"280";22
4670;1566;4;"303";99
4671;1567;7;"389";91
4672;1568;10;"441";46
4673;1568;4;"381";75
4674;1568;1;"473";85
4675;1569;10;"381";79
4676;1569;10;"485";61
4677;1570;7;"466";77
4678;1570;6;"229";21
4679;1570;8;"407";69
4680;1570;4;"284";65
4681;1571;10;"485";8
4682;1571;5;"498";4
4683;1572;9;"437";7
4684;1572;10;"349";80
4685;1573;6;"291";74
4686;1573;8;"338";55
4687;1573;9;"234";16
4688;1574;4;"292";80
4689;1574;10;"262";44
4690;1574;5;"329";57
4691;1575;8;"338";23
4692;1575;1;"337";34
4693;1575;1;"243";97
4694;1576;8;"292";3
4695;1576;4;"367";76
4696;1576;9;"491";17
4697;1576;10;"499";27
4698;1577;6;"220";91
4699;1577;10;"438";24
4700;1577;4;"346";63
4701;1577;3;"325";9
4702;1577;1;"332";79
4703;1578;8;"407";30
4704;1578;7;"403";96
4705;1579;8;"216";39
4706;1580;1;"427";44
4707;1580;3;"269";54
4708;1580;6;"409";15
4709;1580;8;"375";36
4710;1580;6;"300";42
4711;1581;3;"338";66
4712;1581;3;"300";5
4713;1581;1;"232";87
4714;1581;7;"332";7
4715;1581;5;"360";73
4716;1582;9;"436";48
4717;1582;10;"448";13
4718;1582;9;"464";25
4719;1582;1;"340";100
4720;1583;9;"365";35
4721;1583;8;"411";58
4722;1584;5;"230";99
4723;1585;10;"468";88
4724;1585;9;"441";74
4725;1585;5;"342";44
4726;1585;8;"235";15
4727;1585;2;"471";91
4728;1586;8;"341";5
4729;1586;5;"418";12
4730;1586;3;"353";73
4731;1586;5;"368";71
4732;1586;6;"351";16
4733;1587;10;"449";98
4734;1587;1;"314";99
4735;1588;10;"310";83
4736;1588;7;"463";9
4737;1588;3;"459";25
4738;1588;9;"274";59
4739;1589;10;"425";71
4740;1589;1;"444";72
4741;1589;8;"394";77
4742;1589;5;"436";99
4743;1589;9;"351";36
4744;1590;3;"439";53
4745;1590;10;"380";51
4746;1591;2;"460";93
4747;1591;7;"410";37
4748;1591;3;"432";6
4749;1592;2;"449";100
4750;1592;9;"491";20
4751;1592;4;"299";2
4752;1592;7;"414";65
4753;1592;2;"339";49
4754;1593;1;"440";42
4755;1593;2;"321";57
4756;1593;5;"269";1
4757;1593;10;"287";64
4758;1594;1;"393";42
4759;1594;4;"337";30
4760;1595;8;"366";33
4761;1595;5;"221";55
4762;1595;9;"299";77
4763;1595;10;"483";17
4764;1595;2;"436";99
4765;1596;6;"482";80
4766;1596;10;"250";78
4767;1596;4;"405";36
4768;1597;2;"365";95
4769;1597;1;"460";82
4770;1597;10;"429";7
4771;1597;5;"204";42
4772;1598;5;"214";73
4773;1598;7;"302";71
4774;1598;6;"350";84
4775;1598;1;"454";5
4776;1598;3;"356";4
4777;1599;6;"365";53
4778;1599;2;"235";54
4779;1599;10;"321";41
4780;1600;7;"400";52
4781;1601;3;"381";98
4782;1601;8;"349";79
4783;1601;7;"482";91
4784;1601;7;"275";17
4785;1601;9;"324";96
4786;1602;4;"209";77
4787;1602;1;"459";45
4788;1602;1;"385";13
4789;1603;10;"312";76
4790;1603;5;"384";84
4791;1603;8;"400";73
4792;1603;5;"356";96
4793;1604;8;"427";23
4794;1604;4;"282";87
4795;1604;2;"481";40
4796;1604;7;"339";83
4797;1605;9;"471";88
4798;1605;4;"208";48
4799;1605;3;"424";88
4800;1605;7;"444";42
4801;1606;4;"401";11
4802;1606;9;"486";40
4803;1607;4;"463";37
4804;1607;6;"291";100
4805;1607;7;"201";82
4806;1607;10;"414";12
4807;1607;10;"355";46
4808;1608;8;"389";69
4809;1608;3;"298";76
4810;1608;4;"434";18
4811;1608;1;"226";38
4812;1609;6;"384";34
4813;1609;5;"416";19
4814;1609;9;"455";35
4815;1609;9;"414";19
4816;1610;10;"297";70
4817;1610;7;"285";34
4818;1610;9;"385";80
4819;1611;10;"324";82
4820;1611;10;"257";94
4821;1612;1;"331";9
4822;1612;3;"474";83
4823;1612;2;"364";80
4824;1613;7;"370";7
4825;1614;7;"375";2
4826;1614;4;"229";16
4827;1614;6;"400";90
4828;1614;5;"324";41
4829;1614;10;"373";91
4830;1615;2;"402";85
4831;1615;5;"245";93
4832;1615;3;"206";52
4833;1616;7;"336";8
4834;1616;8;"484";30
4835;1616;2;"326";47
4836;1616;2;"299";67
4837;1616;8;"414";20
4838;1617;3;"385";51
4839;1617;1;"351";72
4840;1617;4;"338";18
4841;1618;4;"253";98
4842;1618;10;"447";32
4843;1618;6;"433";96
4844;1619;3;"384";83
4845;1619;4;"208";91
4846;1620;1;"480";20
4847;1621;1;"354";86
4848;1621;8;"421";72
4849;1621;7;"295";89
4850;1621;10;"369";58
4851;1621;1;"263";18
4852;1622;2;"224";59
4853;1622;7;"228";2
4854;1622;2;"293";31
4855;1623;7;"275";30
4856;1623;7;"340";29
4857;1623;9;"258";62
4858;1623;4;"330";1
4859;1623;9;"307";99
4860;1624;10;"499";85
4861;1624;6;"302";88
4862;1625;2;"456";22
4863;1625;5;"345";26
4864;1625;4;"471";15
4865;1626;7;"338";19
4866;1627;1;"313";87
4867;1627;7;"321";51
4868;1627;2;"492";26
4869;1627;8;"365";38
4870;1628;8;"440";91
4871;1628;2;"344";97
4872;1628;5;"239";73
4873;1628;10;"251";78
4874;1628;8;"340";56
4875;1629;4;"446";98
4876;1630;7;"442";39
4877;1631;3;"357";79
4878;1632;1;"269";3
4879;1632;7;"249";93
4880;1632;5;"217";18
4881;1632;3;"354";18
4882;1633;10;"464";77
4883;1633;2;"207";56
4884;1634;4;"236";92
4885;1634;9;"244";89
4886;1634;5;"317";8
4887;1634;8;"252";5
4888;1634;1;"306";81
4889;1635;1;"412";78
4890;1635;6;"245";19
4891;1635;2;"410";37
4892;1635;9;"350";60
4893;1636;7;"498";5
4894;1636;6;"201";21
4895;1636;9;"386";20
4896;1636;3;"472";85
4897;1637;3;"278";91
4898;1638;7;"312";89
4899;1639;2;"481";74
4900;1639;7;"458";83
4901;1639;5;"292";15
4902;1640;2;"446";13
4903;1641;7;"217";28
4904;1641;3;"490";97
4905;1641;9;"299";2
4906;1641;4;"246";87
4907;1641;3;"238";21
4908;1642;2;"341";81
4909;1643;3;"288";24
4910;1643;3;"483";24
4911;1643;9;"250";99
4912;1643;7;"490";52
4913;1643;10;"325";6
4914;1644;5;"286";56
4915;1644;7;"272";50
4916;1644;10;"286";76
4917;1644;5;"435";45
4918;1644;5;"461";51
4919;1645;9;"481";52
4920;1645;3;"274";43
4921;1645;9;"409";13
4922;1645;2;"244";25
4923;1645;4;"205";71
4924;1646;10;"480";27
4925;1646;9;"456";12
4926;1647;1;"292";33
4927;1648;1;"363";1
4928;1648;5;"361";90
4929;1648;5;"295";66
4930;1648;10;"296";4
4931;1649;7;"305";86
4932;1650;6;"391";25
4933;1650;5;"342";93
4934;1650;10;"414";19
4935;1651;9;"409";70
4936;1651;8;"227";14
4937;1652;2;"380";100
4938;1652;8;"294";33
4939;1652;6;"406";37
4940;1652;5;"307";79
4941;1653;2;"398";47
4942;1653;10;"366";32
4943;1653;4;"359";54
4944;1653;4;"484";64
4945;1653;10;"383";16
4946;1654;6;"298";7
4947;1654;6;"386";52
4948;1654;3;"480";31
4949;1654;7;"337";97
4950;1655;6;"470";40
4951;1655;5;"338";33
4952;1655;1;"396";98
4953;1655;7;"326";100
4954;1655;9;"388";48
4955;1656;1;"345";67
4956;1656;3;"270";10
4957;1657;10;"200";38
4958;1657;3;"485";92
4959;1657;9;"296";51
4960;1657;9;"495";23
4961;1657;10;"466";30
4962;1658;8;"271";42
4963;1658;5;"239";28
4964;1658;10;"334";70
4965;1658;4;"480";14
4966;1659;1;"287";3
4967;1659;9;"445";70
4968;1659;10;"483";18
4969;1660;8;"334";70
4970;1661;3;"457";35
4971;1661;6;"246";96
4972;1661;9;"361";81
4973;1661;3;"285";57
4974;1662;5;"320";65
4975;1663;4;"287";76
4976;1663;1;"389";32
4977;1663;10;"345";28
4978;1664;4;"496";44
4979;1664;5;"240";68
4980;1664;9;"348";7
4981;1664;6;"328";79
4982;1664;8;"388";38
4983;1665;6;"467";19
4984;1666;8;"325";44
4985;1667;3;"451";2
4986;1667;5;"467";4
4987;1668;2;"436";65
4988;1668;8;"301";82
4989;1668;10;"478";68
4990;1668;4;"224";97
4991;1669;8;"419";45
4992;1669;7;"309";34
4993;1670;10;"497";59
4994;1670;1;"425";7
4995;1671;3;"445";76
4996;1671;8;"214";51
4997;1671;3;"324";59
4998;1671;10;"252";27
4999;1671;5;"455";4
5000;1672;7;"314";21
5001;1672;10;"271";96
5002;1672;1;"262";56
5003;1672;6;"288";4
5004;1673;4;"226";44
5005;1674;1;"311";46
5006;1674;1;"439";75
5007;1674;8;"285";85
5008;1674;4;"411";89
5009;1674;1;"322";48
5010;1675;7;"493";62
5011;1675;9;"396";59
5012;1675;10;"372";54
5013;1675;6;"275";99
5014;1675;4;"286";42
5015;1676;8;"203";97
5016;1676;7;"412";97
5017;1676;2;"209";60
5018;1676;3;"457";32
5019;1676;4;"429";30
5020;1677;10;"267";50
5021;1677;1;"268";87
5022;1678;7;"287";22
5023;1678;9;"335";78
5024;1678;1;"483";73
5025;1678;7;"279";48
5026;1678;5;"236";20
5027;1679;8;"272";13
5028;1679;8;"301";23
5029;1680;3;"230";1
5030;1680;3;"251";77
5031;1680;3;"398";40
5032;1680;3;"272";1
5033;1681;1;"356";67
5034;1681;9;"220";53
5035;1681;9;"286";61
5036;1681;7;"434";8
5037;1682;5;"462";27
5038;1682;7;"219";89
5039;1682;10;"403";30
5040;1682;3;"318";70
5041;1682;5;"312";58
5042;1683;9;"431";33
5043;1683;10;"204";63
5044;1683;1;"385";63
5045;1683;1;"363";85
5046;1684;6;"330";58
5047;1684;8;"351";33
5048;1685;6;"330";11
5049;1685;10;"211";44
5050;1685;1;"436";36
5051;1685;1;"322";51
5052;1685;7;"435";81
5053;1686;10;"395";95
5054;1686;5;"435";9
5055;1686;2;"428";6
5056;1687;10;"285";97
5057;1687;9;"379";5
5058;1688;3;"256";82
5059;1688;2;"241";95
5060;1688;5;"362";30
5061;1688;9;"350";7
5062;1689;1;"387";65
5063;1689;5;"304";80
5064;1690;4;"401";45
5065;1690;8;"486";23
5066;1691;4;"395";59
5067;1691;9;"250";87
5068;1691;1;"392";22
5069;1691;8;"319";23
5070;1691;6;"354";50
5071;1692;9;"395";51
5072;1692;4;"272";68
5073;1692;8;"469";9
5074;1693;10;"368";47
5075;1693;3;"383";68
5076;1694;8;"358";99
5077;1695;3;"261";75
5078;1695;7;"454";92
5079;1695;2;"378";47
5080;1695;6;"379";7
5081;1695;1;"451";25
5082;1696;7;"375";16
5083;1696;10;"311";69
5084;1696;4;"265";3
5085;1696;8;"460";97
5086;1696;8;"383";91
5087;1697;2;"250";100
5088;1697;1;"487";35
5089;1698;10;"458";28
5090;1699;2;"392";96
5091;1699;5;"225";30
5092;1699;6;"373";32
5093;1699;6;"208";58
5094;1700;3;"381";61
5095;1700;8;"437";55
5096;1701;7;"250";33
5097;1701;10;"419";32
5098;1702;5;"420";56
5099;1702;10;"457";60
5100;1703;3;"464";84
5101;1704;7;"407";20
5102;1704;3;"441";50
5103;1704;10;"289";64
5104;1704;4;"209";78
5105;1705;7;"257";20
5106;1705;7;"410";4
5107;1706;8;"356";28
5108;1706;6;"364";82
5109;1706;8;"478";57
5110;1706;5;"393";1
5111;1707;4;"427";51
5112;1707;4;"282";42
5113;1707;9;"291";59
5114;1707;10;"465";21
5115;1707;1;"313";52
5116;1708;7;"343";7
5117;1708;7;"333";71
5118;1708;3;"410";79
5119;1708;7;"485";54
5120;1708;2;"401";69
5121;1709;6;"275";83
5122;1709;6;"434";72
5123;1709;8;"490";59
5124;1709;6;"337";53
5125;1709;7;"469";38
5126;1710;5;"240";6
5127;1710;10;"243";68
5128;1710;5;"325";37
5129;1710;2;"483";63
5130;1711;8;"324";92
5131;1711;8;"499";38
5132;1712;8;"227";26
5133;1712;9;"447";40
5134;1712;2;"418";33
5135;1713;9;"315";45
5136;1713;6;"372";74
5137;1713;2;"257";97
5138;1714;8;"278";6
5139;1714;10;"429";58
5140;1715;1;"225";16
5141;1715;6;"213";12
5142;1715;4;"398";20
5143;1715;1;"256";93
5144;1716;7;"362";85
5145;1716;2;"467";7
5146;1716;9;"242";46
5147;1716;6;"370";66
5148;1717;2;"367";82
5149;1717;3;"481";18
5150;1717;9;"294";66
5151;1717;9;"394";15
5152;1718;8;"400";54
5153;1718;10;"207";40
5154;1719;10;"379";75
5155;1719;1;"285";15
5156;1719;6;"212";66
5157;1720;3;"411";55
5158;1720;4;"239";43
5159;1720;7;"434";35
5160;1721;1;"351";85
5161;1721;1;"414";31
5162;1721;2;"332";29
5163;1721;4;"209";3
5164;1721;10;"221";55
5165;1722;7;"372";82
5166;1722;1;"254";2
5167;1723;8;"228";66
5168;1723;1;"266";36
5169;1723;3;"299";97
5170;1723;5;"409";76
5171;1724;4;"282";83
5172;1724;6;"425";97
5173;1724;6;"339";97
5174;1725;3;"200";45
5175;1725;6;"385";5
5176;1725;10;"216";36
5177;1725;4;"222";18
5178;1726;10;"451";70
5179;1726;4;"459";49
5180;1727;9;"294";58
5181;1728;7;"397";7
5182;1728;10;"391";10
5183;1728;5;"216";54
5184;1728;1;"356";29
5185;1728;4;"448";77
5186;1729;4;"210";4
5187;1729;3;"323";49
5188;1730;3;"417";79
5189;1730;1;"237";50
5190;1730;10;"251";88
5191;1730;8;"491";5
5192;1731;4;"284";21
5193;1731;8;"382";29
5194;1731;4;"490";96
5195;1732;10;"241";86
5196;1732;8;"263";47
5197;1732;2;"358";2
5198;1733;2;"264";32
5199;1733;4;"209";19
5200;1733;2;"373";36
5201;1734;1;"380";53
5202;1735;2;"256";97
5203;1735;3;"201";65
5204;1735;4;"391";97
5205;1735;6;"280";3
5206;1736;4;"225";37
5207;1736;5;"348";48
5208;1736;4;"421";15
5209;1736;10;"386";3
5210;1737;10;"310";50
5211;1737;3;"260";53
5212;1737;7;"477";51
5213;1737;5;"307";45
5214;1737;10;"300";85
5215;1738;9;"456";83
5216;1738;10;"313";54
5217;1739;8;"407";52
5218;1739;9;"404";84
5219;1739;2;"264";23
5220;1739;7;"291";65
5221;1740;7;"270";6
5222;1740;4;"394";23
5223;1740;10;"329";44
5224;1740;3;"392";92
5225;1740;9;"281";59
5226;1741;10;"452";54
5227;1741;3;"293";95
5228;1742;9;"483";5
5229;1742;2;"424";94
5230;1742;9;"496";6
5231;1742;9;"248";70
5232;1742;5;"216";9
5233;1743;1;"276";8
5234;1744;5;"356";96
5235;1744;5;"349";38
5236;1744;8;"422";85
5237;1745;9;"378";96
5238;1745;4;"399";88
5239;1745;5;"367";1
5240;1745;10;"464";82
5241;1746;3;"249";26
5242;1746;5;"245";43
5243;1747;2;"343";45
5244;1747;1;"382";2
5245;1747;3;"362";41
5246;1747;4;"213";1
5247;1748;10;"395";35
5248;1748;2;"321";30
5249;1748;10;"418";57
5250;1748;6;"387";83
5251;1749;9;"499";30
5252;1750;9;"317";65
5253;1750;7;"380";38
5254;1750;5;"412";90
5255;1750;1;"367";40
5256;1751;10;"276";51
5257;1751;4;"395";85
5258;1751;10;"448";94
5259;1752;6;"483";10
5260;1753;4;"273";56
5261;1753;7;"408";82
5262;1753;9;"331";87
5263;1753;4;"340";58
5264;1753;3;"432";52
5265;1754;10;"242";52
5266;1754;3;"325";59
5267;1754;2;"311";64
5268;1754;5;"487";81
5269;1754;8;"500";48
5270;1755;7;"344";75
5271;1755;6;"414";81
5272;1756;4;"402";20
5273;1756;5;"416";21
5274;1757;9;"353";57
5275;1758;3;"421";1
5276;1758;3;"314";86
5277;1758;7;"384";25
5278;1758;5;"427";99
5279;1759;1;"209";78
5280;1759;10;"367";56
5281;1759;1;"208";20
5282;1759;3;"344";80
5283;1760;8;"376";51
5284;1760;7;"359";97
5285;1760;3;"301";13
5286;1760;8;"370";96
5287;1761;9;"366";59
5288;1761;10;"252";32
5289;1762;8;"216";67
5290;1762;5;"210";21
5291;1762;9;"347";2
5292;1762;6;"349";86
5293;1763;4;"298";72
5294;1763;8;"206";74
5295;1763;1;"298";11
5296;1764;4;"238";7
5297;1764;4;"433";23
5298;1764;3;"338";68
5299;1764;9;"415";39
5300;1764;4;"376";12
5301;1765;7;"396";13
5302;1765;4;"253";19
5303;1766;6;"386";72
5304;1766;1;"449";42
5305;1766;10;"351";42
5306;1766;1;"481";48
5307;1767;9;"233";31
5308;1767;4;"309";80
5309;1767;8;"477";40
5310;1767;3;"358";54
5311;1767;3;"369";11
5312;1768;10;"292";28
5313;1768;10;"371";83
5314;1768;4;"359";20
5315;1768;7;"365";28
5316;1768;4;"220";21
5317;1769;3;"284";58
5318;1769;2;"348";74
5319;1769;10;"284";99
5320;1770;5;"431";87
5321;1770;7;"499";65
5322;1770;3;"401";71
5323;1770;4;"448";77
5324;1771;2;"475";60
5325;1771;7;"377";11
5326;1771;4;"489";92
5327;1771;10;"449";3
5328;1772;7;"449";76
5329;1772;7;"434";84
5330;1772;5;"357";79
5331;1772;6;"269";30
5332;1772;8;"496";96
5333;1773;6;"301";22
5334;1773;1;"270";1
5335;1773;5;"303";93
5336;1773;10;"434";65
5337;1773;3;"416";3
5338;1774;9;"417";33
5339;1774;5;"255";36
5340;1774;7;"346";41
5341;1774;5;"266";62
5342;1775;2;"442";22
5343;1775;1;"212";37
5344;1776;1;"212";65
5345;1776;8;"321";10
5346;1776;5;"294";29
5347;1776;8;"488";69
5348;1777;1;"425";79
5349;1777;7;"446";30
5350;1777;1;"416";34
5351;1777;3;"329";64
5352;1777;5;"496";41
5353;1778;1;"496";93
5354;1778;2;"303";66
5355;1779;10;"424";94
5356;1779;4;"213";41
5357;1779;5;"319";4
5358;1780;10;"362";34
5359;1780;4;"414";48
5360;1780;9;"281";42
5361;1781;7;"398";62
5362;1781;5;"405";48
5363;1781;8;"384";74
5364;1781;5;"330";79
5365;1781;5;"455";91
5366;1782;1;"256";42
5367;1782;4;"278";74
5368;1783;8;"412";81
5369;1783;10;"268";8
5370;1783;10;"383";85
5371;1783;8;"219";85
5372;1784;5;"244";86
5373;1784;5;"240";37
5374;1784;5;"231";84
5375;1785;9;"491";65
5376;1785;3;"280";29
5377;1785;2;"202";81
5378;1785;8;"375";11
5379;1786;9;"371";69
5380;1786;10;"495";14
5381;1786;3;"500";40
5382;1786;6;"492";14
5383;1787;4;"369";60
5384;1787;2;"221";38
5385;1787;8;"235";96
5386;1787;3;"367";92
5387;1787;5;"361";32
5388;1788;6;"382";72
5389;1788;5;"400";22
5390;1788;10;"475";31
5391;1788;2;"354";57
5392;1788;8;"292";54
5393;1789;8;"307";85
5394;1789;10;"257";46
5395;1789;9;"456";23
5396;1790;2;"364";22
5397;1790;8;"378";44
5398;1791;1;"498";10
5399;1791;9;"482";80
5400;1791;10;"394";42
5401;1792;6;"347";9
5402;1792;8;"436";29
5403;1792;6;"220";72
5404;1792;3;"211";43
5405;1792;9;"217";39
5406;1793;4;"306";4
5407;1794;8;"486";27
5408;1794;8;"437";77
5409;1794;10;"237";84
5410;1794;7;"426";16
5411;1794;4;"449";30
5412;1795;6;"486";62
5413;1796;6;"226";7
5414;1796;2;"447";93
5415;1796;9;"430";67
5416;1797;6;"216";64
5417;1797;6;"395";49
5418;1797;10;"423";89
5419;1797;7;"498";88
5420;1798;7;"355";51
5421;1798;5;"327";75
5422;1798;10;"221";17
5423;1798;7;"381";8
5424;1799;5;"433";24
5425;1799;4;"209";89
5426;1799;9;"281";40
5427;1799;8;"318";40
5428;1799;9;"473";39
5429;1800;1;"303";21
